uuid	obj_name	hist
bcd75299-4db1-4c70-b0f1-08b9a90d91eb	Sphere	"tensor([9.4009e-04, 1.8941e-02, 4.7178e-02, 7.6200e-02, 7.3470e-02, 6.4752e-02,
        5.8097e-02, 5.4330e-02, 5.3966e-02, 6.0275e-02, 6.6591e-02, 5.8679e-02,
        4.8372e-02, 4.1436e-02, 3.7192e-02, 3.5197e-02, 3.4541e-02, 3.3925e-02,
        2.9553e-02, 2.4815e-02, 2.1235e-02, 1.8473e-02, 1.5491e-02, 1.2353e-02,
        8.4006e-03, 4.0985e-03, 1.2720e-03, 2.1333e-04, 1.2393e-05, 8.8520e-07,
        0.0000e+00, 0.0000e+00, 2.9275e-04, 5.8982e-03, 1.4691e-02, 2.3729e-02,
        2.2879e-02, 2.0164e-02, 1.8092e-02, 1.6919e-02, 1.6805e-02, 1.8770e-02,
        2.0737e-02, 1.8273e-02, 1.5063e-02, 1.2903e-02, 1.1582e-02, 1.0960e-02,
        1.0756e-02, 1.0564e-02, 9.2030e-03, 7.7274e-03, 6.6127e-03, 5.7526e-03,
        4.8240e-03, 3.8468e-03, 2.6160e-03, 1.2763e-03, 3.9612e-04, 6.6433e-05,
        3.8592e-06, 2.7566e-07, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 7.3314e-03, 3.1835e-02, 3.6618e-02, 3.9499e-02, 4.0975e-02,
        4.4395e-02, 4.6806e-02, 4.8360e-02, 5.1534e-02, 5.1745e-02, 5.2591e-02,
        5.2818e-02, 5.2309e-02, 5.3937e-02, 5.2661e-02, 5.3108e-02, 5.1476e-02,
        5.0491e-02, 4.8730e-02, 4.5159e-02, 3.6631e-02, 2.5114e-02, 2.5877e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.5216e-03, 5.8680e-03,
        7.3109e-03, 9.0229e-03, 1.0753e-02, 1.3999e-02, 1.9531e-02, 2.8614e-02,
        3.9499e-02, 4.2521e-02, 3.5155e-02, 3.4103e-02, 3.4191e-02, 3.5902e-02,
        3.8620e-02, 4.3454e-02, 5.5175e-02, 4.8687e-02, 4.6557e-02, 5.7043e-02,
        5.9508e-02, 6.2902e-02, 6.7535e-02, 7.0424e-02, 6.7731e-02, 2.6915e-02,
        2.3012e-02, 1.1447e-02])"
8d700811-f3b9-46fd-8197-120492f9a437	Cylinder	"tensor([3.1795e-04, 1.0327e-02, 5.0047e-02, 6.3398e-02, 6.6926e-02, 7.5139e-02,
        9.4480e-02, 9.8886e-02, 8.6880e-02, 6.8166e-02, 5.3839e-02, 4.3192e-02,
        3.5787e-02, 3.1215e-02, 2.8668e-02, 2.7442e-02, 2.6550e-02, 2.6717e-02,
        2.8053e-02, 2.7474e-02, 2.0150e-02, 1.4738e-02, 1.0137e-02, 6.3896e-03,
        3.5636e-03, 1.2772e-03, 2.2925e-04, 9.5521e-06, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 1.2846e-04, 4.1723e-03, 2.0220e-02, 2.5614e-02,
        2.7039e-02, 3.0357e-02, 3.8171e-02, 3.9951e-02, 3.5101e-02, 2.7540e-02,
        2.1752e-02, 1.7450e-02, 1.4458e-02, 1.2611e-02, 1.1582e-02, 1.1087e-02,
        1.0727e-02, 1.0794e-02, 1.1334e-02, 1.1100e-02, 8.1409e-03, 5.9544e-03,
        4.0954e-03, 2.5815e-03, 1.4397e-03, 5.1603e-04, 9.2620e-05, 3.8592e-06,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 8.4697e-03, 3.6802e-02, 4.2341e-02, 4.5750e-02, 4.7615e-02,
        5.1443e-02, 5.3790e-02, 5.5279e-02, 5.8698e-02, 5.9335e-02, 6.0190e-02,
        6.0538e-02, 5.9619e-02, 5.9614e-02, 5.5871e-02, 5.1418e-02, 4.2702e-02,
        3.4192e-02, 2.7343e-02, 2.2343e-02, 2.0464e-02, 2.0700e-02, 2.5482e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        1.7207e-03, 5.4611e-03, 9.6087e-03, 1.0034e-02, 1.0434e-02, 1.3017e-02,
        1.5981e-02, 1.9500e-02, 2.2801e-02, 2.8013e-02, 3.7110e-02, 5.6427e-02,
        5.5096e-02, 8.8696e-02, 9.3236e-02, 8.0119e-02, 6.7479e-02, 6.0420e-02,
        5.6042e-02, 5.2912e-02, 5.2811e-02, 4.9764e-02, 4.9062e-02, 4.9158e-02,
        1.1579e-02, 3.5199e-03])"
43bff7d9-2b3e-47b3-a93f-4e54e53ea088	Cone	"tensor([1.0463e-04, 4.0832e-03, 2.1095e-02, 5.5321e-02, 6.3707e-02, 6.4349e-02,
        6.5335e-02, 6.5614e-02, 6.9229e-02, 7.7937e-02, 7.5295e-02, 6.6105e-02,
        5.5408e-02, 4.8176e-02, 4.3653e-02, 4.1101e-02, 3.8459e-02, 3.4298e-02,
        3.0936e-02, 2.4996e-02, 1.9360e-02, 1.4010e-02, 9.6288e-03, 6.1286e-03,
        3.4428e-03, 1.6168e-03, 4.8013e-04, 9.9570e-05, 1.8564e-05, 1.0970e-05,
        0.0000e+00, 0.0000e+00, 3.4181e-05, 1.3339e-03, 6.8914e-03, 1.8072e-02,
        2.0812e-02, 2.1021e-02, 2.1343e-02, 2.1435e-02, 2.2616e-02, 2.5460e-02,
        2.4597e-02, 2.1595e-02, 1.8101e-02, 1.5738e-02, 1.4260e-02, 1.3427e-02,
        1.2564e-02, 1.1204e-02, 1.0106e-02, 8.1655e-03, 6.3244e-03, 4.5767e-03,
        3.1455e-03, 2.0021e-03, 1.1247e-03, 5.2816e-04, 1.5685e-04, 3.2527e-05,
        6.0644e-06, 3.5835e-06, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 7.4960e-03, 3.2584e-02, 3.7519e-02, 4.0537e-02, 4.2198e-02,
        4.5957e-02, 4.8809e-02, 5.0760e-02, 5.4553e-02, 5.5265e-02, 5.6114e-02,
        5.6450e-02, 5.6185e-02, 5.7224e-02, 5.5366e-02, 5.4177e-02, 5.0913e-02,
        4.7445e-02, 4.2182e-02, 3.4095e-02, 2.5395e-02, 2.3874e-02, 2.4900e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.8901e-04, 5.5152e-03,
        6.5219e-03, 8.3960e-03, 1.2711e-02, 1.6227e-02, 2.0959e-02, 2.6870e-02,
        3.3003e-02, 4.2139e-02, 5.5810e-02, 5.3765e-02, 4.9773e-02, 4.9492e-02,
        5.1098e-02, 5.4689e-02, 6.1400e-02, 5.8364e-02, 5.5918e-02, 5.4871e-02,
        5.5113e-02, 5.5972e-02, 6.2483e-02, 5.1757e-02, 3.7219e-02, 9.6035e-03,
        6.6746e-03, 3.4664e-03])"
c4cc3f7f-669f-4f89-aed9-f84709d2c7fb	Cube	"tensor([8.4938e-05, 2.6248e-03, 1.6404e-02, 4.4309e-02, 6.1077e-02, 6.9073e-02,
        7.2820e-02, 6.8222e-02, 5.9978e-02, 5.6192e-02, 5.7991e-02, 5.8141e-02,
        5.5591e-02, 5.4811e-02, 5.2939e-02, 5.0855e-02, 4.6860e-02, 4.3176e-02,
        3.7705e-02, 2.9317e-02, 2.1066e-02, 1.4740e-02, 1.0403e-02, 7.2386e-03,
        4.6527e-03, 2.6142e-03, 9.9802e-04, 1.1679e-04, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 1.9847e-05, 6.1333e-04, 3.8330e-03, 1.0354e-02,
        1.4272e-02, 1.6140e-02, 1.7016e-02, 1.5941e-02, 1.4015e-02, 1.3130e-02,
        1.3551e-02, 1.3586e-02, 1.2990e-02, 1.2807e-02, 1.2370e-02, 1.1883e-02,
        1.0950e-02, 1.0089e-02, 8.8105e-03, 6.8503e-03, 4.9224e-03, 3.4443e-03,
        2.4307e-03, 1.6914e-03, 1.0872e-03, 6.1085e-04, 2.3320e-04, 2.7290e-05,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 6.5884e-03, 2.8655e-02, 3.3038e-02, 3.5740e-02, 3.7209e-02,
        4.0591e-02, 4.3123e-02, 4.4981e-02, 4.8627e-02, 4.9592e-02, 5.1052e-02,
        5.1574e-02, 5.1445e-02, 5.3262e-02, 5.2286e-02, 5.3124e-02, 5.1970e-02,
        5.0511e-02, 4.8385e-02, 4.5371e-02, 4.2519e-02, 3.7194e-02, 4.3162e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.1859e-03,
        1.0517e-02, 1.5491e-02, 1.9618e-02, 2.3732e-02, 2.7994e-02, 3.4495e-02,
        3.3729e-02, 3.3916e-02, 3.5091e-02, 3.6826e-02, 3.8444e-02, 4.3289e-02,
        5.2341e-02, 5.3504e-02, 6.0793e-02, 6.4919e-02, 6.5992e-02, 7.1170e-02,
        6.6647e-02, 6.4542e-02, 5.1964e-02, 4.5088e-02, 2.9400e-02, 8.7970e-03,
        4.9288e-03, 1.5867e-03])"
3a3e1bf3-2505-419a-aa72-d4480dfaae82	Torus	"tensor([3.6107e-04, 1.0477e-02, 3.8569e-02, 4.5509e-02, 4.6932e-02, 4.8279e-02,
        5.6409e-02, 6.4705e-02, 7.7961e-02, 8.3112e-02, 7.4809e-02, 6.4463e-02,
        5.2881e-02, 4.6877e-02, 4.2783e-02, 3.9402e-02, 3.6048e-02, 3.4091e-02,
        3.4458e-02, 2.7361e-02, 2.1570e-02, 1.8545e-02, 1.3428e-02, 8.4718e-03,
        5.3866e-03, 3.7990e-03, 2.4623e-03, 6.8998e-04, 1.4333e-04, 1.6538e-05,
        0.0000e+00, 0.0000e+00, 1.0833e-04, 3.1433e-03, 1.1572e-02, 1.3654e-02,
        1.4081e-02, 1.4485e-02, 1.6925e-02, 1.9414e-02, 2.3391e-02, 2.4936e-02,
        2.2445e-02, 1.9341e-02, 1.5866e-02, 1.4064e-02, 1.2836e-02, 1.1822e-02,
        1.0816e-02, 1.0228e-02, 1.0338e-02, 8.2093e-03, 6.4716e-03, 5.5641e-03,
        4.0290e-03, 2.5418e-03, 1.6162e-03, 1.1398e-03, 7.3876e-04, 2.0702e-04,
        4.3002e-05, 4.9618e-06, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 7.2130e-03, 3.1337e-02, 3.6033e-02, 3.8895e-02, 4.0492e-02,
        4.3851e-02, 4.6059e-02, 4.7579e-02, 5.1012e-02, 5.1920e-02, 5.3356e-02,
        5.4433e-02, 5.4661e-02, 5.6220e-02, 5.5308e-02, 5.5586e-02, 5.2809e-02,
        4.8782e-02, 4.3850e-02, 3.6018e-02, 3.3079e-02, 3.2461e-02, 2.9046e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.9273e-03,
        6.9311e-03, 8.2329e-03, 9.8380e-03, 1.1935e-02, 1.4048e-02, 2.0440e-02,
        2.9263e-02, 3.6903e-02, 4.8832e-02, 6.9974e-02, 6.5109e-02, 5.7920e-02,
        5.7009e-02, 5.8723e-02, 6.2776e-02, 5.4200e-02, 5.1038e-02, 4.8927e-02,
        4.8171e-02, 4.5745e-02, 4.4497e-02, 4.2796e-02, 4.2154e-02, 4.0406e-02,
        1.2998e-02, 6.2071e-03])"
f7c0dbfa-4344-4b5d-ab7b-ab902973f88e	Torus	"tensor([2.9525e-05, 9.7147e-04, 2.5134e-03, 4.2202e-03, 6.1631e-03, 4.6878e-02,
        1.4363e-01, 1.5397e-01, 1.1320e-01, 7.9828e-02, 5.7973e-02, 4.3830e-02,
        3.6149e-02, 3.2286e-02, 3.0692e-02, 3.1038e-02, 3.2176e-02, 3.3384e-02,
        3.4812e-02, 3.5711e-02, 3.4643e-02, 2.6870e-02, 1.2222e-02, 3.7649e-03,
        1.2534e-03, 7.9432e-04, 4.7907e-04, 2.6668e-04, 1.3524e-04, 8.2861e-05,
        3.5240e-05, 0.0000e+00, 8.5453e-06, 2.8117e-04, 7.2745e-04, 1.2214e-03,
        1.7838e-03, 1.3568e-02, 4.1569e-02, 4.4562e-02, 3.2764e-02, 2.3104e-02,
        1.6779e-02, 1.2686e-02, 1.0462e-02, 9.3444e-03, 8.8830e-03, 8.9833e-03,
        9.3125e-03, 9.6623e-03, 1.0075e-02, 1.0336e-02, 1.0027e-02, 7.7768e-03,
        3.5375e-03, 1.0897e-03, 3.6276e-04, 2.2990e-04, 1.3865e-04, 7.7183e-05,
        3.9143e-05, 2.3982e-05, 1.0199e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 7.1046e-03, 3.0894e-02, 3.5609e-02, 3.8533e-02, 4.0153e-02,
        4.3867e-02, 4.6671e-02, 4.8765e-02, 5.3194e-02, 5.5185e-02, 5.7903e-02,
        6.0385e-02, 6.2376e-02, 6.6365e-02, 6.6386e-02, 6.2553e-02, 5.1685e-02,
        3.9852e-02, 3.0065e-02, 2.1861e-02, 1.8085e-02, 2.5482e-02, 3.7026e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.5406e-02,
        2.7191e-02, 6.1560e-02, 5.5283e-02, 4.7323e-02, 4.9514e-02, 6.1078e-02,
        8.9300e-02, 1.3378e-01, 1.6393e-01, 1.4864e-01, 9.0092e-02, 1.0945e-02,
        9.2328e-03, 8.3061e-03, 7.6594e-03, 6.8412e-03, 5.8860e-03, 3.8364e-03,
        2.6230e-03, 1.5696e-03])"
80ce19e8-bb58-4c3a-a7e7-6139e13e927b	Cube	"tensor([0.0000e+00, 2.4108e-03, 1.7175e-02, 4.4577e-02, 6.4250e-02, 7.8277e-02,
        8.2513e-02, 8.4176e-02, 7.4061e-02, 6.2550e-02, 5.5231e-02, 5.1152e-02,
        5.2103e-02, 5.5200e-02, 5.1439e-02, 4.4078e-02, 3.6782e-02, 3.2238e-02,
        2.9834e-02, 2.6770e-02, 2.0006e-02, 1.4081e-02, 9.6626e-03, 6.2819e-03,
        3.4148e-03, 1.3084e-03, 3.1839e-04, 9.5285e-05, 1.4719e-05, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 8.5784e-04, 6.1115e-03, 1.5862e-02,
        2.2862e-02, 2.7853e-02, 2.9361e-02, 2.9952e-02, 2.6353e-02, 2.2257e-02,
        1.9653e-02, 1.8202e-02, 1.8540e-02, 1.9642e-02, 1.8304e-02, 1.5684e-02,
        1.3088e-02, 1.1471e-02, 1.0616e-02, 9.5255e-03, 7.1188e-03, 5.0103e-03,
        3.4382e-03, 2.2353e-03, 1.2151e-03, 4.6558e-04, 1.1329e-04, 3.3906e-05,
        5.2374e-06, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 7.8379e-03, 3.4088e-02, 3.9296e-02, 4.2490e-02, 4.4197e-02,
        4.8114e-02, 5.0972e-02, 5.2954e-02, 5.6866e-02, 5.7442e-02, 5.8507e-02,
        5.8096e-02, 5.6091e-02, 5.5653e-02, 5.1972e-02, 5.0396e-02, 4.6585e-02,
        4.1772e-02, 3.7205e-02, 3.2880e-02, 2.9928e-02, 2.6767e-02, 1.9891e-02,
        2.2466e-04, 7.1580e-04, 1.2201e-03, 2.0281e-03, 3.5418e-03, 8.5052e-03,
        9.8043e-03, 1.1223e-02, 1.3876e-02, 1.8348e-02, 1.9529e-02, 2.1027e-02,
        2.3032e-02, 2.5533e-02, 2.7690e-02, 2.9820e-02, 3.1793e-02, 5.4337e-02,
        6.1633e-02, 6.4922e-02, 6.5525e-02, 7.1086e-02, 7.8139e-02, 7.7323e-02,
        7.3503e-02, 6.3733e-02, 5.0405e-02, 4.4750e-02, 3.0820e-02, 9.8384e-03,
        4.9463e-03, 1.1279e-03])"
506d4aba-6a00-4519-8c8a-984d9cc47d64	Cube	"tensor([1.4757e-03, 1.9604e-02, 2.1886e-02, 3.2499e-02, 4.6650e-02, 6.0378e-02,
        6.1277e-02, 6.4136e-02, 7.2117e-02, 6.9565e-02, 6.8060e-02, 6.7690e-02,
        6.6835e-02, 6.9928e-02, 6.8097e-02, 5.9018e-02, 4.5975e-02, 3.3769e-02,
        2.2897e-02, 1.5339e-02, 1.0281e-02, 7.1548e-03, 5.0298e-03, 3.5650e-03,
        2.6891e-03, 1.9518e-03, 1.2302e-03, 7.0469e-04, 1.9993e-04, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 4.1100e-04, 5.4599e-03, 6.0956e-03, 9.0514e-03,
        1.2993e-02, 1.6816e-02, 1.7067e-02, 1.7863e-02, 2.0086e-02, 1.9375e-02,
        1.8956e-02, 1.8853e-02, 1.8614e-02, 1.9476e-02, 1.8966e-02, 1.6437e-02,
        1.2805e-02, 9.4051e-03, 6.3773e-03, 4.2721e-03, 2.8635e-03, 1.9927e-03,
        1.4009e-03, 9.9291e-04, 7.4895e-04, 5.4359e-04, 3.4264e-04, 1.9627e-04,
        5.5682e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 6.9964e-03, 3.0377e-02, 3.4902e-02, 3.7637e-02, 3.9001e-02,
        4.2387e-02, 4.4806e-02, 4.6413e-02, 5.0320e-02, 5.1451e-02, 5.2651e-02,
        5.3697e-02, 5.4340e-02, 5.6657e-02, 5.5507e-02, 5.5433e-02, 5.4160e-02,
        5.2893e-02, 5.0133e-02, 4.3883e-02, 3.7135e-02, 2.9045e-02, 2.0175e-02,
        4.7507e-04, 2.0171e-03, 3.3255e-03, 6.3630e-03, 9.1590e-03, 1.5277e-02,
        1.5972e-02, 1.9240e-02, 2.1359e-02, 2.4194e-02, 2.7445e-02, 3.4202e-02,
        3.3416e-02, 3.3229e-02, 3.3993e-02, 5.2747e-02, 5.1589e-02, 4.7675e-02,
        4.6437e-02, 4.6140e-02, 4.6092e-02, 4.5515e-02, 6.5454e-02, 5.3749e-02,
        4.9920e-02, 4.8398e-02, 5.0096e-02, 3.5200e-02, 2.5054e-02, 2.0795e-02,
        1.8245e-02, 1.7224e-02])"
8c861549-4f22-4cdc-81cd-662542f3396c	Cone	"tensor([1.2058e-04, 3.2595e-03, 3.8296e-02, 4.5726e-02, 4.3469e-02, 4.3413e-02,
        4.5406e-02, 4.7975e-02, 5.0448e-02, 5.2174e-02, 5.5498e-02, 6.4061e-02,
        6.9596e-02, 6.7354e-02, 6.2640e-02, 5.9452e-02, 5.6277e-02, 5.1476e-02,
        3.6708e-02, 2.7047e-02, 2.1729e-02, 1.8357e-02, 1.4343e-02, 9.7824e-03,
        7.0072e-03, 4.7380e-03, 2.6645e-03, 9.6065e-04, 2.1743e-05, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 1.6815e-05, 4.5456e-04, 5.3405e-03, 6.3767e-03,
        6.0619e-03, 6.0542e-03, 6.3321e-03, 6.6904e-03, 7.0353e-03, 7.2759e-03,
        7.7396e-03, 8.9337e-03, 9.7055e-03, 9.3929e-03, 8.7355e-03, 8.2909e-03,
        7.8482e-03, 7.1786e-03, 5.1192e-03, 3.7718e-03, 3.0303e-03, 2.5600e-03,
        2.0002e-03, 1.3642e-03, 9.7720e-04, 6.6075e-04, 3.7158e-04, 1.3397e-04,
        3.0322e-06, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 5.8665e-03, 2.5517e-02, 2.9418e-02, 3.1826e-02, 3.3187e-02,
        3.6206e-02, 3.8356e-02, 3.9890e-02, 4.3076e-02, 4.4323e-02, 4.6079e-02,
        4.7638e-02, 4.8639e-02, 5.1117e-02, 5.1556e-02, 5.3382e-02, 5.3662e-02,
        5.3937e-02, 5.3910e-02, 5.3397e-02, 5.4948e-02, 5.3881e-02, 5.0189e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 5.9972e-03, 1.0654e-02, 1.3038e-02,
        1.6216e-02, 2.0539e-02, 2.5394e-02, 3.2822e-02, 2.6282e-02, 2.4257e-02,
        2.3627e-02, 2.7942e-02, 3.8895e-02, 4.2686e-02, 4.5204e-02, 4.6940e-02,
        4.9229e-02, 5.0557e-02, 4.9624e-02, 4.9258e-02, 4.9970e-02, 5.2577e-02,
        6.0282e-02, 5.1482e-02, 4.7946e-02, 4.6358e-02, 4.6744e-02, 3.8167e-02,
        4.8942e-03, 2.4194e-03])"
b9e13b21-ac44-47ce-9088-2a9a24494055	Sphere	"tensor([1.3349e-03, 1.8938e-02, 2.9022e-02, 5.7989e-02, 7.1063e-02, 6.8713e-02,
        6.0837e-02, 5.7058e-02, 5.8272e-02, 5.8934e-02, 5.5587e-02, 5.1961e-02,
        4.8303e-02, 4.3843e-02, 4.1856e-02, 4.1637e-02, 4.0296e-02, 3.8318e-02,
        3.6233e-02, 3.1741e-02, 2.5305e-02, 2.1059e-02, 1.6908e-02, 1.1401e-02,
        7.2427e-03, 4.2699e-03, 1.5834e-03, 2.8206e-04, 1.3963e-05, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 2.6353e-04, 3.7387e-03, 5.7295e-03, 1.1448e-02,
        1.4029e-02, 1.3565e-02, 1.2010e-02, 1.1264e-02, 1.1504e-02, 1.1635e-02,
        1.0974e-02, 1.0258e-02, 9.5357e-03, 8.6553e-03, 8.2630e-03, 8.2198e-03,
        7.9551e-03, 7.5645e-03, 7.1530e-03, 6.2662e-03, 4.9957e-03, 4.1574e-03,
        3.3379e-03, 2.2507e-03, 1.4298e-03, 8.4295e-04, 3.1259e-04, 5.5682e-05,
        2.7566e-06, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 6.2901e-03, 2.7322e-02, 3.1438e-02, 3.3928e-02, 3.5257e-02,
        3.8407e-02, 4.0720e-02, 4.2404e-02, 4.6123e-02, 4.7086e-02, 4.8455e-02,
        4.9515e-02, 4.9798e-02, 5.1329e-02, 5.0437e-02, 5.0898e-02, 5.0421e-02,
        5.0236e-02, 4.9436e-02, 4.8132e-02, 4.8630e-02, 4.9043e-02, 5.4695e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        4.8033e-03, 8.3025e-03, 1.0238e-02, 1.2518e-02, 1.4615e-02, 1.7081e-02,
        1.9685e-02, 2.6784e-02, 4.2597e-02, 5.2133e-02, 4.7586e-02, 4.7620e-02,
        4.9372e-02, 5.2148e-02, 5.6337e-02, 6.6266e-02, 6.4614e-02, 6.5261e-02,
        6.7829e-02, 6.7093e-02, 6.3507e-02, 5.8092e-02, 2.8744e-02, 2.2373e-02,
        1.9203e-02, 1.5196e-02])"
5eee9f2b-31c7-4f43-bf3b-c3a4455bdf92	Cone	"tensor([1.3158e-04, 1.5489e-03, 1.7838e-03, 1.9023e-03, 1.1314e-02, 4.4979e-02,
        5.7273e-02, 6.0792e-02, 6.5027e-02, 7.3959e-02, 9.3344e-02, 9.5126e-02,
        8.4143e-02, 7.0856e-02, 6.0893e-02, 5.4669e-02, 4.8453e-02, 4.6773e-02,
        3.7786e-02, 2.7718e-02, 2.0951e-02, 1.6209e-02, 1.1555e-02, 7.8478e-03,
        3.5244e-03, 7.8196e-04, 3.1015e-04, 2.3120e-04, 8.2707e-05, 3.3835e-05,
        1.8797e-06, 0.0000e+00, 1.9296e-05, 2.2714e-04, 2.6160e-04, 2.7896e-04,
        1.6592e-03, 6.5962e-03, 8.3989e-03, 8.9150e-03, 9.5360e-03, 1.0846e-02,
        1.3689e-02, 1.3950e-02, 1.2339e-02, 1.0391e-02, 8.9298e-03, 8.0172e-03,
        7.1056e-03, 6.8591e-03, 5.5412e-03, 4.0648e-03, 3.0725e-03, 2.3770e-03,
        1.6945e-03, 1.1509e-03, 5.1685e-04, 1.1467e-04, 4.5483e-05, 3.3906e-05,
        1.2129e-05, 4.9618e-06, 2.7566e-07, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 5.9159e-03, 2.5727e-02, 2.9666e-02, 3.2102e-02, 3.3465e-02,
        3.6557e-02, 3.8958e-02, 4.0792e-02, 4.4658e-02, 4.6441e-02, 4.8938e-02,
        5.1243e-02, 5.3202e-02, 5.6503e-02, 5.6392e-02, 5.7880e-02, 5.7699e-02,
        5.7387e-02, 5.6056e-02, 5.3839e-02, 4.8561e-02, 3.8343e-02, 2.9676e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 2.2632e-03, 1.1032e-02, 1.4705e-02,
        1.8628e-02, 2.4720e-02, 3.1318e-02, 4.0301e-02, 4.9594e-02, 6.3327e-02,
        7.7820e-02, 6.1955e-02, 5.7273e-02, 5.6761e-02, 5.8508e-02, 6.7957e-02,
        5.9169e-02, 5.3908e-02, 5.2158e-02, 5.2107e-02, 5.2557e-02, 5.4194e-02,
        1.8444e-02, 2.3628e-03, 2.6429e-03, 3.0470e-03, 3.2707e-03, 3.5959e-03,
        3.8872e-03, 2.4944e-03])"
